ID,TARGET
2,0.6547029737588222
5,0.7125123211632446
6,0.11195725302382961
7,0.5509370126713117
9,0.1472122956800212
11,0.8821751843313339
12,0.1870114397440541
15,0.8579136807691418
16,0.5395632906186026
17,0.5488671852224283
19,0.5905030739781143
21,0.3050502501164635
22,0.3975306149901541
24,0.40189355090848494
27,0.21071755155835906
28,0.36283298898131905
30,0.8221900957328694
33,0.21517964900457073
35,0.40181710847288316
37,0.5261576501007307
38,0.5605451465947752
40,0.8556257305499654
41,0.7350752875712796
44,0.0
46,0.7603628362414677
47,0.2431496443994319
48,0.2350825026848358
50,0.33121279314526353
52,0.8464402069405321
53,0.3613579455236477
55,0.7080963203519625
57,0.13729938842273495
58,0.30213047328945997
59,0.6252736454158642
62,0.6400665176890759
63,0.3809672917990711
64,0.575526540499203
65,0.43767727053603334
67,0.5154998446369129
69,0.7205013232900792
70,0.21119890436784186
71,0.25671942026275296
72,0.20867954532403976
73,0.024152555373014074
76,0.06850324633008302
78,0.07310155110049606
79,0.5304432540790818
81,0.11409547827999207
85,0.41415790129964436
86,0.22758262276291338
89,0.6294912034985523
94,0.811197125892208
96,0.24615146691397022
97,0.5185280614558233
98,0.17250555722609967
99,0.6208094251043696
100,0.8467711114454429
103,0.8128020610094687
104,0.39746722362350984
108,0.2189551285913033
110,0.1796760821744642
112,0.5550194961489469
114,0.7000005084883048
116,0.19189278972766124
117,0.2350998014320505
119,0.3371407469124473
120,0.11408318137584961
121,0.04497845845862311
123,0.4349302697393608
124,0.6171542208743537
126,0.10548208990349979
128,0.4794450789775706
129,0.7296045157839756
133,0.6296423045996138
138,0.4273191611153626
147,0.7150406611397084
149,0.5942362233966852
158,0.20281099281228718
160,0.3283900952497033
164,0.6339520216186622
167,0.6868608305186767
168,0.36347770747982816
174,0.33715947867105417
181,0.3560235882626967
185,0.600422386268341
187,0.2956905809500443
189,0.3880398313660692
190,0.7146012954794092
194,0.1344796301781867
197,0.3906834199789982
198,0.6932956933999997
201,0.6822353269321426
205,0.15500335380815075
208,0.8024158121951392
211,0.3946371921135166
216,0.6898659415256841
219,0.7604304746028004
223,0.22960991839345965
224,0.8270688397279252
226,0.6512798242734712
229,0.4792273639060751
230,0.5847608982521038
237,0.504668442939334
238,0.6793884917478473
240,0.7816789596655703
243,0.13713808000832112
245,0.8353354100827127
246,0.8784905972154332
247,0.21449791581220198
248,0.2884520185192407
249,0.21600074134201097
250,0.8890338483758925
251,0.1078838969708967
255,0.7845310756846375
256,0.5872583203934942
257,0.7126973095653703
260,0.8412281628367575
261,0.10432965621673201
263,0.8741679817033978
264,0.8503091261282768
267,0.1392018339268651
268,0.4575176834515209
272,0.47365289023641827
274,0.16199074823951995
275,0.36295895342553985
277,0.8888606799306807
278,0.8800021634199146
280,0.08330718283916419
281,0.6125131643889903
282,0.7508189316872987
283,0.3835757701322578
284,0.5476747770955334
286,0.565556135338026
290,0.2218533389032546
291,0.6275726855488418
293,0.7443383865590159
295,0.7412700324444238
297,0.04114519351934659
298,0.7981345192660131
300,0.04683443040035405
304,0.12573353924999447
305,0.0
308,0.173199823760491
309,0.3312592438042495
310,0.3220229497893738
312,0.6231586017182195
313,0.8453500994019366
315,0.1614359642762815
317,0.5674850745172072
318,0.7186358211761673
321,0.3671810445690695
323,0.5694824290891213
325,0.2623535184618543
326,0.6282663251500056
327,0.5169053644700295
328,0.4659834545210589
329,0.542917488870079
330,0.19848739028981724
331,0.2846835036093031
334,0.4966232688146796
335,0.20942177945637713
336,0.6951948253854192
337,0.0
338,0.7118004481698464
339,0.6620778936531165
341,0.6264556101018226
343,0.10354463362344431
346,0.29954017015960654
348,0.23356976440716268
350,0.6184636611274389
351,0.05939646593691369
352,0.6520369481603939
357,0.7167712166069959
358,0.3861598761329853
360,0.24170173411998186
361,0.6214621919037968
364,0.6054160589434021
365,0.5943466486946412
366,0.5387026740887064
367,0.3483467391449896
368,0.2625638733355601
370,0.21577422696775977
372,0.0
376,0.05290227545340812
377,0.35251102122961053
379,0.22126889923047224
380,0.5658235257295439
381,0.684895292170041
385,0.4351480460238033
386,0.622392777045764
389,0.6598669993492
391,0.6942642337739984
392,0.30763613270699747
393,0.29859905562591627
395,0.5605053391902444
396,0.2662324094613664
397,0.11304735302079075
398,0.42900780775252895
399,0.6199876381180024
400,0.34872424907278704
401,0.1770311346102347
403,0.11233654775039437
405,0.4583063214022887
406,0.4367143718421127
409,0.35972483528743954
411,0.4333978436714027
413,0.2583443880488402
418,0.07445287281161399
419,0.5938926560231279
422,0.6520369481603939
424,0.8901256750193655
425,0.3312401676261779
427,0.24615146691397022
430,0.07362183161129032
431,0.6564145409198692
434,0.645384039349393
435,0.5913310269445646
437,0.5405603317488165
438,0.01970211906194699
439,0.8241062682629362
442,0.3798518647367036
446,0.41533913425357327
450,0.7056929769625719
451,0.3538117255425581
452,0.4152263635477344
454,0.0856847985616854
455,0.04098620325919977
463,0.40786411401345557
464,0.40603942802057336
465,0.2754118452005483
467,0.8390527396370108
468,0.6545479754519761
470,0.4158705838245654
472,0.8077885634916319
473,0.667395494398414
475,0.19627560322219248
476,0.32367536705474276
479,0.6697629916832757
481,0.0
483,0.6236585961784868
484,0.2678041908900549
486,0.46180942939094755
487,0.1788055769613842
491,0.5586200651333681
494,0.3639494891449439
495,0.14672981385932976
497,0.5176965954737426
498,0.08591755375085137
499,0.3924737283147162
503,0.7160031823049137
504,0.421581297138785
505,0.42308204504628577
506,0.17724811314907263
507,0.15509276708961084
508,0.806950587996185
509,0.7345257204997923
510,0.09723346053516908
511,0.14495180824678144
512,0.5717340600956131
516,0.17026478237684367
518,0.6611913266517071
519,0.2774985295701255
520,0.14119952981610145
521,0.2645486395645966
522,0.0
524,0.810572029443122
525,0.07916181226600079
526,0.1861346962277479
528,0.6581713939435178
529,0.4573363090359424
531,0.748297042466233
532,0.8884078949835199
534,0.7595474646385464
536,0.6681053088388271
539,0.7736667169983975
540,0.5598916464425914
541,0.18117135747375
542,0.8046453135738378
545,0.4376422627335096
546,0.23122984956587395
552,0.4054564304397977
556,0.043754477361550935
557,0.20036347320115092
559,0.42971495396861975
562,0.33042425742399045
563,0.2717237690250444
565,0.43324113982481527
569,0.10235726098904598
570,0.7340047413491629
574,0.47960641446381513
575,0.45310347818783125
585,0.3732478563743272
589,0.24077758784136205
590,0.49739078139475595
592,0.615016270260696
593,0.6058490474500837
594,0.0
595,0.5876551466718383
597,0.11499066989941985
601,0.21069767296770636
603,0.4267119052064272
604,0.03516602089308499
605,0.47552059154711634
607,0.22725804423352053
608,0.19100048921334475
610,0.7151279076679354
612,0.49016421784508496
613,0.7315402188543108
615,0.18226286617260892
616,0.8891587728115076
617,0.5875035591153732
619,0.4728941982503548
620,0.8330690676908575
621,0.23847744089078562
624,0.5636875332815667
625,0.11252934403708621
628,0.2960674028146851
629,0.8546904554203607
630,0.6034889166563316
632,0.30188578469876465
634,0.09599011423381196
637,0.39756912906628716
638,0.3653234480941175
642,0.529634082123248
643,0.12939604724205345
644,0.773590799087564
646,0.08720602867029076
655,0.2213620711758975
660,0.6796187904785091
664,0.4553917552054481
665,0.7090633085900865
666,0.1997165989100074
670,0.5630722111827596
671,0.8851864194280106
672,0.09866858255042302
675,0.23833030048781312
676,0.6980616191022734
677,0.7446878147986858
678,0.2475939283752699
680,0.27115136415290303
683,0.8373543337261994
684,0.6403460829127606
685,0.6406512616717092
691,0.8210815148563344
693,0.09571671729175998
696,0.07669989458928739
698,0.07941801870961465
699,0.6627422709810817
700,0.3523926751707956
703,0.28838563272678
704,0.5551231029831575
705,0.30431516730992764
707,0.8651832884830492
709,0.773024716405003
711,0.8667272575217045
713,0.6287959813529227
716,0.17455595190262366
719,0.23745068794236118
721,0.3512830529272931
722,0.26873813938867125
723,0.3004624033863829
724,0.19624837140493395
727,0.14672292743166704
728,0.5688645199535471
729,0.26364141139738717
733,0.40098849282480525
736,0.14451961599395297
739,0.7023217276200071
742,0.882453848429611
743,0.4312624983977293
744,0.0
745,0.8802044525733026
747,0.13146236164724653
749,0.6676852179652158
750,0.5650006609160622
751,0.5820027882286923
752,0.18853668338434262
755,0.19752839729208194
756,0.08964362051633283
762,0.5882611663900245
763,0.7662903600188142
764,0.32911735981373685
765,0.5451672130557953
766,0.3083565644444022
769,0.564396073788614
770,0.8342923100555454
773,0.3061840447419551
774,0.6532725033759019
776,0.47725118409549133
777,0.4931655923728032
778,0.0949132035071117
779,0.3716214919424773
780,0.17118938823883195
781,0.4440116681837995
786,0.48990505484859115
788,0.25089884304948606
794,0.6445483157020657
796,0.8579421185418403
801,0.6265636720278902
802,0.5767254062668004
803,0.15651576090184277
804,0.20078262308891406
805,0.245565866614532
809,0.6013290190783303
810,0.5790103973085269
817,0.4341154612847544
819,0.4704631889924882
821,0.3381358626779045
824,0.8681309015831776
825,0.2733812737136256
826,0.850690860371437
830,0.23447185238609006
831,0.21102306518253064
832,0.3782743431745487
833,0.33910641845972067
837,0.6955010295081334
839,0.08140333415311486
840,0.1091091279503143
841,0.6328579651334065
842,0.20945685108361095
843,0.22459807055224695
844,0.7445520204185376
845,0.41521484747314
848,0.6048846902026064
853,0.409866285750094
854,0.05784177885438943
855,0.22908103416482486
856,0.3954961337023675
861,0.06940438299371356
865,0.7150276901158429
866,0.04292389059964177
867,0.27012438566462044
870,0.23785846249147338
871,0.5322361922428759
872,0.40771142796834303
873,0.6468367329429379
874,0.5877481077320283
875,0.05225791803633339
876,0.19773632382478154
879,0.6653608316887992
880,0.22886060132560493
883,0.5234373886958289
884,0.31600692927219803
886,0.4793384044871346
890,0.22830585879522486
892,0.7266862613217725
893,0.7004361105528486
894,0.6279958195447736
