ID,PredictedProb
0,0.017368708750819424
1,0.5993461694751968
2,0.49267775346508175
7,0.20894839803763174
10,0.41085350910671875
11,0.13965043415379685
13,0.8499606067563279
14,0.12256957022813832
15,0.8117153732384167
16,0.698799156806859
17,0.3764674040828952
18,0.5161071669481029
19,0.46153015595905955
20,0.7308706568108467
25,0.6334325011523974
26,0.5938121914848697
29,0.46599806626601376
38,0.9128014803095064
41,0.8457025675194654
44,0.13262385475762983
45,0.02894255470434647
47,0.25204529883790194
48,0.27235642397785936
49,0.639331115491704
50,0.6244094064585589
53,0.05453480114326338
56,0.08549073449699114
59,0.6539731244618363
60,0.3108207053554343
64,0.5725374034224789
65,0.9579151792516214
66,0.5608052664766475
68,0.7058306944552263
69,0.2824730473851319
70,0.8845533648357349
71,0.5613754486284017
72,0.21186669710348702
76,0.5849443834095858
80,0.4951185845900305
82,0.2924192588865857
83,0.8328497763553528
85,0.8166115973595764
86,0.7452015274124971
87,0.3185568172204109
89,0.575095312840403
97,0.6495668397383089
99,0.23349963157450723
101,0.4623244483573858
102,0.019330162734921417
103,0.18014440280631944
104,0.09051008644441154
106,0.8616623246961812
107,0.16840172147022728
109,0.7866460850540654
111,0.034784530844475525
113,0.5837312189888931
114,0.07887979637884605
118,0.7119227705041173
119,0.21593698267442926
120,0.7275211034887409
123,0.3084107128733928
128,0.02438210730661442
129,0.3604210674147656
131,0.813620317947236
133,0.2848088862227238
134,0.32057891202827055
136,0.8243658774813569
137,0.34104502921050883
139,0.406400383431641
140,0.6947716107786314
142,0.32287095621215284
144,0.527224417970301
146,0.7876284546397886
147,0.38003132984870475
148,0.8218865328299908
150,0.015065735156323916
151,0.01324302359075387
152,0.9091204578920592
155,0.9449946784233036
158,0.7411851191408846
159,0.18486524285452913
160,0.9482842789924384
161,0.36540683293357923
165,0.8544944558783821
166,0.03890828097293237
170,0.8517740582628278
171,0.44093729212263055
174,0.27423311204447626
175,0.3902159502873353
179,0.4072379499080403
180,0.7274285657772148
181,0.43311115427023333
184,0.22808660694829028
185,0.08776600428303133
187,0.664758236683926
188,0.5118743326939912
190,0.49344907634646873
191,0.21080931243904677
192,0.19971715385238237
193,0.7006837204503337
196,0.7015452818962783
197,0.16223073256186488
198,0.21796548131563404
205,0.005723371830611536
211,0.6518718102391513
213,0.38962996427892654
214,0.6495555192093745
217,0.10604221542496663
218,0.602615685643779
221,0.41523218208666507
222,0.09948815577977237
225,0.656329578206359
229,0.46464981243508446
236,0.23918455699158966
237,0.7763015904930411
238,0.3626441891999201
239,0.937377568812592
242,0.3392112606613122
245,0.7124865805003945
246,0.5319219041073073
247,0.7351935178285086
248,0.9629025275885482
254,0.7101350281495459
255,0.16884745271312013
257,0.9270785048407508
259,0.45142537788137893
264,0.7495624208754692
270,0.2773132210864191
272,0.602086649769993
274,0.07200048848495984
275,0.05448862926462693
278,0.5361326301444125
280,0.02962446164111821
281,0.013460917828946449
282,0.021524906165277028
283,0.7075910804936495
284,0.928819236845197
286,0.7779977837280335
287,0.7454350334846913
288,0.8135202826326092
289,0.7299554085068407
290,0.09349446110844156
291,0.4453499124429252
294,0.14131189027831725
295,0.023140650015453467
297,0.15400538405294364
299,0.3841341849653366
305,0.41827891426284886
307,0.08032572990502937
308,0.3521307369392763
313,0.10478451259638043
314,0.4554131983903586
315,0.5128516596841808
316,0.8175911214838814
317,0.6115443899825376
319,0.21534708320216858
322,0.5604078100279186
323,0.6920397781423074
324,0.5566048164024482
326,0.6303348703011462
327,0.2835576160687475
329,0.97504087638677
330,0.0035148299969969266
331,0.039086175298262894
336,0.023278186733523144
337,0.07712329009840059
338,0.5539152372581211
340,0.9077300098137406
345,0.048152067867591596
347,0.7224214765774681
348,0.5455185241871621
350,0.9861405784231969
352,0.4886492150265733
356,0.8674197347022977
357,0.8792668918652
358,0.8604878583174903
359,0.5059129447122187
361,0.4680181804264249
363,0.03444698197168381
364,0.6123551771422664
368,0.6238023482399374
376,0.9370339374986165
378,0.3786089798145966
382,0.5904678883476095
384,0.14351512800793803
385,0.8910859933415938
388,0.009630991697726247
389,0.8857122489920597
391,0.367686094944859
392,0.2733179927088172
395,0.5966258358401104
396,0.7342958819220081
397,0.5273710899256018
399,0.4332775446412756
404,0.8535996853015253
407,0.027917934210640056
409,0.6832694114195216
410,0.4991558568026576
413,0.2726299901635712
414,0.15252270227785314
416,0.4307882112140272
418,0.45219715326326676
419,0.6238436688916734
420,0.612933455890437
422,0.9124365222980039
423,0.4439021707029826
427,0.3028029038407068
429,0.9784838432189068
430,0.1345278870435742
431,0.4929223302836422
432,0.2588701428287991
433,0.7793503778868861
434,0.004676775052048573
436,0.28614671105761125
437,0.7243682471407479
451,0.31120691976061743
452,0.40432003530478516
454,0.346388207446084
457,0.7624595328025627
458,0.6479203465161438
460,0.17668746766753465
461,0.8869643787346635
462,0.4143105461581349
463,0.6089794495863381
465,0.909217009974619
467,0.7290212287637351
473,0.6886415140504922
474,0.8572221165534422
480,0.006862375493700052
481,0.3400430845327157
483,0.7531371689048535
484,0.19367316229661216
485,0.14604137976393808
487,0.7363229585962804
490,0.8756901875342729
491,0.4949794474124186
492,0.11297443693706821
496,0.5593015787451558
497,0.30956316700029357
498,0.18507067273946828
499,0.5978611227824434
501,0.3333895936830511
502,0.6789148974278109
503,0.622691557321032
506,0.772820629784577
507,0.35641625389751874
508,0.11206173021298621
509,0.3183137672268114
510,0.5889645193660493
511,0.5702928261590052
513,0.5258221047068163
515,0.8355102514315063
521,0.1154235807609793
522,0.557820716258672
523,0.6717580896886526
525,0.6209165404510438
529,0.6979375166692466
530,0.21767402697323712
531,0.24090498638421962
533,0.45453547782735937
534,0.17117028622194794
535,0.9130208798898373
537,0.2060636503909581
541,0.29107840221188613
542,0.3581700188692947
543,0.27386070687453706
544,0.6502456057097197
545,0.1981198314041986
549,0.7883013513766287
550,0.6984810007711786
551,0.6432796997723952
553,0.1969616096174593
556,0.6784349514877833
558,0.11780692943533963
560,0.3735834761924435
563,0.0931253420500125
564,0.8948136650029405
567,0.04041157453357608
572,0.20371321694515185
573,0.8775007134363106
577,0.6845237331872278
583,0.5913755711281031
584,0.4808168189621062
585,0.46496169399514453
586,0.4382529505942261
588,0.4092739732415734
590,0.2973147700696622
591,0.49737342539553286
593,0.8308929769884981
594,0.4388673316959736
597,0.6783062293759082
598,0.31471837845540157
599,0.8483419851629385
603,0.5240188491637817
604,0.29151989568913006
606,0.882338532037993
607,0.11837218954589326
609,0.3228509375583521
614,0.6967789306074998
615,0.790376975949414
616,0.11228088144775306
617,0.7017122447059408
618,0.6869715336433797
619,0.6038486454128089
620,0.7575845771748607
623,0.2913656947558267
625,0.6577951878623663
626,0.5530332496183668
627,0.7014190587746093
632,0.8422982450665406
633,0.1939710013679277
634,0.570389283996524
635,0.3123087901295975
636,0.7218928518728098
637,0.8086004284462668
638,0.5646390805950724
639,0.8716657973425556
642,0.04874148875125173
643,0.7066072421723115
644,0.9286900479705585
645,0.06668581508327844
646,0.5397136320773176
650,0.6713676640192724
653,0.15776343426429978
654,0.05866890432922786
655,0.04774467925966864
656,0.658413638509254
657,0.5810943189176475
658,0.28139093479748906
660,0.06381081205321903
661,0.463574683693348
668,0.7689097505102557
669,0.3037408917935701
671,0.6992867477561899
672,0.33204994702135027
676,0.8708753758171621
678,0.773861657471947
680,0.4950983248737952
682,0.9337530006466077
684,0.6606483847782871
685,0.34969324659951184
686,0.21437457782691402
687,0.10551392118754263
694,0.02862357971590438
696,0.10201611609533281
697,0.36116286067872194
699,0.19479882876535287
702,0.9215007980185087
707,0.5093525307139907
708,0.9299380891200053
712,0.9231207565423564
717,0.8538254439872037
718,0.9284542236928016
720,0.10460133553905288
721,0.5751629048914719
723,0.5456849135011462
724,0.29388365489378654
727,0.21911784698905729
728,0.022385045626596094
731,0.5563623934443067
733,0.5572901263906543
735,0.7779789104356124
737,0.41045807796037037
738,0.34173991165881623
740,0.19557402377134636
742,0.9209663221044869
743,0.26965707055238536
745,0.19889235248744813
746,0.6986191582114597
747,0.34467565733054334
748,0.9693771150953276
749,0.6992724155587072
750,0.895677008680212
753,0.36797496744793534
755,0.5412103505972119
756,0.8215227656952622
758,0.07909377766929887
760,0.44883338342647927
762,0.6434954147463672
763,0.4310214030881951
765,0.8491632607822719
767,0.6183292038012995
768,0.9613992210247188
770,0.39553342568432726
772,0.4552174344032184
773,0.6720981057562138
774,0.45336659597832446
775,0.482825686566968
777,0.035498273120836456
778,0.8321822436511905
780,0.1219478710391394
782,0.4816363730653674
783,0.9164344012079294
786,0.03992563849487608
787,0.8542995114668214
788,0.2943761144928578
789,0.37134874444002036
790,0.2567062803741603
793,0.4217441503049712
795,0.7351177868357756
807,0.3520373838077731
809,0.5705652410144738
810,0.07764698330275768
811,0.5152741369389998
813,0.012475730030841198
815,0.6228386164451468
816,0.25769941013216113
821,0.6853483685961019
823,0.9908148711976671
825,0.6679078309214176
826,0.6923581095751693
827,0.7764184608918278
832,0.7441660632596264
833,0.39574938814365335
834,0.31775290487290464
837,0.7284502396065982
838,0.8972511696626843
839,0.0042572298953949626
843,0.037157417655555115
844,0.56741735297841
845,0.0769013635035718
846,0.3079948949052254
848,0.3026905615139156
850,0.41672447307110316
851,0.7276601931511709
852,0.22375587582069287
855,0.4580587800447814
856,0.9277922734016469
861,0.24980751831894213
862,0.6580231227687069
863,0.8445199664158607
864,0.4781322295983753
865,0.7568379973678694
867,0.3648117338006307
868,0.7588169634570049
869,0.856896350038342
873,0.42213833312248633
875,0.18754944277005764
877,0.7172251577883708
879,0.507306635839066
880,0.9634761052313884
881,0.3470586819263861
882,0.24429160526945023
883,0.9208254136788323
887,0.33165781810709327
888,0.19619366094422602
890,0.9128338664137668
897,0.5059544034792222
900,0.6827189454477713
902,0.461575119994109
904,0.44787875323188114
906,0.17945757104455803
910,0.764216451847703
913,0.627978457986074
914,0.23964059134611176
915,0.10072315578497208
918,0.570674940787112
920,0.9326176335063171
923,0.697859322667449
926,0.616638104772228
927,0.19733157137287874
929,0.29042676308898796
930,0.32352688719202466
931,0.7669344125645853
932,0.778125352567281
933,0.43101116356262903
934,0.4636602984138491
936,0.19767636022914964
939,0.14872599628221927
941,0.7043628469305888
943,0.21720411099980366
947,0.10097367254678376
948,0.47363628244613776
949,0.8815151727685203
950,0.1729834489477594
951,0.41233875461824343
952,0.2445809133106025
953,0.9870778437338419
956,0.5176300532847384
961,0.262373195147123
962,0.1778394559836041
968,0.506789960022988
971,0.8825447382370889
972,0.844704122620655
977,0.9212960982926307
981,0.40426668275888056
985,0.3585613048337477
987,0.5424873955284162
989,0.9682904951276211
993,0.7897456224405546
994,0.07120798943812001
997,0.9580290657478682
998,0.05339382242628022
999,0.6316363173883737
1002,0.48906746518761846
1003,0.9182269582471436
1004,0.4441029371286715
1005,0.1498062405180788
1007,0.24924434426233524
1008,0.8330623640153126
1014,0.861179416046006
1016,0.7093971969023598
1021,0.2208688888321732
1023,0.8082088772031739
1026,0.8288690252914294
1028,0.6533293116215811
1029,0.3616846492343961
1030,0.19608632843060383
1031,0.46783641753385563
1032,0.6672292351204742
1033,0.980218148302495
1036,0.24240697209106157
1037,0.8005716668830156
1039,0.26703406862385387
1046,0.8168140403972756
1047,0.7316630560818326
1049,0.9339308000369029
1055,0.6977644918027638
1057,0.07109436991609407
1059,0.4002313561512691
1060,0.032363067164572525
1062,0.014495861524382238
1063,0.5892044435802377
1066,0.5602969451880189
1067,0.9675474763986234
1068,0.026484363357751655
1070,0.7570690402950198
1071,0.4172990827845893
1073,0.4390462771910758
1074,0.28977183076827256
1075,0.6498663559696045
1076,0.26766526950799874
1077,0.8931494672215254
1079,0.14714113544473068
1083,0.38611579472490093
1085,0.9491219362712069
1087,0.16591323252720822
1088,0.03843034394616257
1089,0.3076436467160672
1092,0.32649956636670624
1095,0.40542374286647576
1104,0.917511747069795
1106,0.9503908678746593
1108,0.15846775725855303
1110,0.2409043938594788
1117,0.4858896652459191
1118,0.43156756915589456
1119,0.7264187993980467
1121,0.5563326982005019
1122,0.6422995761548755
1124,0.28883492304292147
1125,0.2667505241148817
1126,0.09572712144231349
1128,0.5249860367399244
1129,0.21907181251686064
1131,0.11169084720625899
1132,0.5695942536543652
1133,0.3896505380012878
1134,0.10532358841912864
1137,0.7132252111604095
1138,0.06994547401517358
1139,0.14364100298998975
1140,0.481936315137833
1141,0.6573773393456871
1143,0.33957345505615216
1144,0.3891188442989825
1145,0.5257658291336061
1146,0.7644830724391803
1147,0.48219240428866134
1149,0.6813460371811223
1151,0.45850600989238416
1154,0.4593060823722999
1156,0.197347755833285
1158,0.5611615123378466
1165,0.4792701742559749
1166,0.16857710812253568
1167,0.1478942826518308
1168,0.4910379235179702
1169,0.16936284959784986
1171,0.19734296731198586
1173,0.023814679755155607
1175,0.2501375000835972
1181,0.07795389528832722
1182,0.2158762017832167
1184,0.6153369009177388
1187,0.4727042470889295
1189,0.7719092093093496
1190,0.1950942469596185
1193,0.16579562591383057
1194,0.8550658665533744
1196,0.6873096132202265
1202,0.3355846152969881
1203,0.1991917645448502
1206,0.7483144675890083
1209,0.913710947317007
1211,0.41154559722830614
1212,0.03562695903222974
1215,0.4981879936222006
1216,0.11845187684544962
1220,0.6499023152132701
1222,0.7217438830018761
1223,0.8344664750617293
1224,0.3104262246106585
1227,0.8182466013980988
1229,0.06272491958105644
1230,0.3302472936239013
1233,0.7632461053160994
1236,0.20291747701898452
1242,0.7712320216626909
1245,0.4403777173135292
1246,0.9676756509464185
1249,0.5976406803020607
1250,0.7248242325824404
1253,0.8910996793916921
1258,0.2741745711780992
1259,0.2844026667452235
1262,0.9821550506947231
1263,0.5284270801041027
1265,0.8961116228037111
1266,0.6455768982618801
1267,0.79665131049515
1268,0.8072683143685889
1269,0.26888976520023766
1270,0.30780898368358506
1271,0.6765959201402549
1272,0.9567690374005047
1276,0.8876509578339727
1277,0.4684209826126223
1279,0.1660501241783751
1280,0.2814756190529983
1283,0.3462936215920101
1285,0.6705014260210149
1286,0.7656045960192596
1290,0.5326089678144832
1293,0.2436976142143735
1295,0.09541865258247331
1297,0.5925422005411067
1299,0.8810035566969758
1300,0.9391808026654409
1301,0.5004102179188077
1302,0.947018595366069
1303,0.7719202735996743
1304,0.5613431291030196
1305,0.3745701683180278
1306,0.3763081864155324
1307,0.3652669563109712
1308,0.9551077368772859
1309,0.19908170916476664
1312,0.3162964143615144
1313,0.7390318144651984
1314,0.31607151053741006
1316,0.5898648775339332
1318,0.09695990821350496
1319,0.5710827663561752
1320,0.3632902115342091
1322,0.8833721017512584
1323,0.08695022481728693
1325,0.22309897511640175
1329,0.030695528314507416
1330,0.5640883425373524
1334,0.13630739107084014
1337,0.8892214956013245
1340,0.17220509507374532
1341,0.46601637101349863
1342,0.12436042690834472
1347,0.13712476082088237
1349,0.27699746719438395
1350,0.3880308424696133
1355,0.4049741322919857
1356,0.1992720071860387
1357,0.2429536391258534
1358,0.36792972404160074
1359,0.5902518398247601
1361,0.14319048677210772
1363,0.07076535873930431
1366,0.3770089820288318
1367,0.89789276400663
1370,0.9050287147057616
1375,0.8842641631582813
1377,0.7742683550915386
1379,0.737337131667489
1381,0.2427260737734989
1382,0.5754029839643372
1385,0.371331277881185
1387,0.2035849273468237
1389,0.6169154701352129
1392,0.760046901030355
1393,0.22992452229203697
1395,0.669177380820934
1396,0.5562631086739845
1399,0.007886166559340942
1400,0.002349183637383471
1401,0.6374600999700255
1402,0.9294090768777878
1405,0.24167470446936098
1407,0.2353071284044252
1409,0.95416283737868
1413,0.04915895478406143
1414,0.014445582486502927
1415,0.5406889820223728
1417,0.11970275229937928
1421,0.17212645593092468
1422,0.7619140861394745
1423,0.035406477919271935
1425,0.5806036609142704
1426,0.008822493644951763
1428,0.663674924789823
1429,0.9557520079389757
1430,0.292563034076457
1431,0.2254795916492693
1433,0.932861030682472
1435,0.8967529646030854
1436,0.5547902194018411
1438,0.5979138907953754
1439,0.7431991863707845
1442,0.9040947826226223
1448,0.43850490614421506
1449,0.24486329085101266
1451,0.13785021420441726
1453,0.7575260286910256
1455,0.5580216953052702
1456,0.18788901622584336
1458,0.596840097500745
1459,0.7810173216440232
1463,0.9553879684750379
1466,0.34129635497207506
1468,0.9304791093066688
1471,0.17457457003340696
1472,0.6556586937475044
1473,0.22706675320627423
1474,0.9682262493992304
1476,0.170435000493052
1477,0.5385803353611219
1478,0.17527303032328284
1479,0.43611323594877976
1481,0.0719078723852057
1482,0.8979371648765534
1487,0.2089458502412945
1490,0.5683421469295984
1493,0.07617919721437844
1494,0.6457352513787145
1495,0.8758395974687633
1496,0.8805090014884507
1497,0.1981328093473955
1498,0.539797391586337
1499,0.4874927504519805
1500,0.5148797145183043
1505,0.5095180584288044
1507,0.4123434448332527
1508,0.32736621160924456
1510,0.6414326138155578
1511,0.6349910906932222
1513,0.06049443744017327
1514,0.4569159144323893
1518,0.7969029076326004
1519,0.0439406097708153
1520,0.4648775153011896
1522,0.8048043752435735
1523,0.454304640490255
1524,0.2596592403829397
1527,0.8108306224151332
1528,0.39031963904121325
1529,0.28600005717661786
1530,0.4450560196495124
1532,0.5606458984730762
1534,0.038012947131910536
1536,0.9449308606245156
1537,0.284245521664437
1540,0.399944334356211
1543,0.08186384528967253
1546,0.8009708862185938
1549,0.3058617263470658
1553,0.2324371765944727
1558,0.5088407538537453
1560,0.6991062335628693
1561,0.41650247331457657
1562,0.41627647051567784
1565,0.07750862509171662
1573,0.13543337027470279
1576,0.5470817290690032
1577,0.8330688431694501
1579,0.06607947190228709
1580,0.753762323052436
1581,0.5174771954763883
1582,0.021738288732624476
1584,0.42380296500911097
1586,0.5527210439150546
1588,0.5112596447288711
1589,0.2507253991364391
1595,0.32495509980616805
1598,0.040885819731209486
1599,0.9845976924417146
1600,0.21425821657807542
1605,0.17131691837412286
1609,0.2657713149857072
1610,0.17659279748896994
1615,0.6168241895621831
1617,0.7797057705023633
1619,0.6712057734373866
1621,0.6417901411211883
1622,0.5663484915661694
1628,0.5892516186349691
1629,0.8617808886309992
1630,0.31891560954245524
1631,0.6595319121426821
1633,0.5472322542951711
1636,0.4141964922261118
1637,0.3766554351617836
1638,0.5608956580353793
1643,0.6948235692638937
1644,0.615350116315161
1645,0.79316000519401
1646,0.1433235191603389
1647,0.5661721599306572
1648,0.5814348843119427
1650,0.13503374540765536
1651,0.7298026044187264
1652,0.7949310188771566
1654,0.6123716407547609
1655,0.9794891487448671
1657,0.8947181331876592
1658,0.9668916626027091
1663,0.033343469598833796
1665,0.9530176324237535
1666,0.4714050707886087
1669,0.798888041433049
1675,0.6810564032013904
1678,0.6599332231926649
1679,0.3505023499825874
1680,0.09713994775056538
1681,0.4766277465865831
1684,0.7899250941564279
1687,0.08496079533093673
1688,0.4929552471087563
1692,0.7667610555000759
1694,0.6383420541731591
1695,0.29273831438691833
1696,0.4750244291698574
1697,0.045182491878466284
1698,0.23917524406494606
