ID,PredictedProb
0,0.3827372706658423
1,0.84422068288854
2,0.8885413832199549
7,0.6314302721088441
10,0.7565071634714498
11,0.641086683158112
13,0.9450173120530254
14,0.5567818491032775
15,0.9468312045097755
16,0.8346471831739692
17,0.7778504556038175
18,0.7982830344258923
19,0.8077935280988856
20,0.8714931972789114
25,0.9320538548752836
26,0.7735063943992515
29,0.7683210678210678
38,0.9666059971774259
41,0.9260296111803312
44,0.5499870506477645
45,0.3753413768770908
47,0.7000192743764175
48,0.6336237617854165
49,0.885707501744998
50,0.8093333634444452
53,0.47926668865313293
56,0.5475042735042739
59,0.8201533189033199
60,0.663258007865151
64,0.7984059419788296
65,0.974658008658009
66,0.7739249018954909
68,0.8552675221603796
69,0.7397822813394056
70,0.924062100597815
71,0.7901934652648952
72,0.635561997526283
76,0.8520249433106578
80,0.7532786345320328
82,0.7114827728294119
83,0.920185615971331
85,0.9120382771612541
86,0.8309248013890872
87,0.760605802927232
89,0.8127290940276711
97,0.8504091424448571
99,0.5720636982065558
101,0.7946734629503861
102,0.22881740878169454
103,0.6470446418660714
104,0.5444997827583188
106,0.9404030612244905
107,0.6270941756656038
109,0.8828629663986806
111,0.41985395745857507
113,0.83140854122903
114,0.4687745689982535
118,0.8474318218760946
119,0.626833501731213
120,0.9008662131519275
123,0.6920124895629102
128,0.32590419104704826
129,0.8193402391259534
131,0.9226156371639563
133,0.6186950311593168
134,0.7560179859822722
136,0.9392603298956684
137,0.6914691111753261
139,0.7885800284712828
140,0.9138049886621317
142,0.7842222222222217
144,0.7253458049886623
146,0.8724331065759641
147,0.6759731247278634
148,0.9205346802710586
150,0.26496767060459797
151,0.362575366264774
152,0.9216541950113375
155,0.9834832095382325
158,0.8736004122342051
159,0.6090782312925171
160,0.9582925170068027
161,0.6599384662956096
165,0.948654214777148
166,0.49079870129870146
170,0.8950786718775029
171,0.7392239154403022
174,0.6764399180610197
175,0.6864983070257509
179,0.7776869717584
180,0.9344438634814491
181,0.900048752834467
184,0.6946891349718637
185,0.5227026628833347
187,0.8969307953950811
188,0.8640769908048579
190,0.8371124093978387
191,0.6450622472765329
192,0.6528852278551893
193,0.8391963274820419
196,0.8850719904310896
197,0.5749940218511647
198,0.6475613651164293
205,0.2714527317920172
211,0.842939738832595
213,0.7593999175427749
214,0.8341733568289307
217,0.5509924516441215
218,0.8033743149535082
221,0.7261854772211911
222,0.4925639382187543
225,0.8448576066790361
229,0.8168846114203264
236,0.5976697723320946
237,0.911314649976346
238,0.8049825016253588
239,0.9672948629093951
242,0.7436173469387757
245,0.8560699777878702
246,0.8274483096268809
247,0.9276119804172447
248,0.9846638321995465
254,0.8559396669221391
255,0.5348561655431401
257,0.9224977324263038
259,0.77497680890538
264,0.8544508733011054
270,0.6753485879200167
272,0.89612629830487
274,0.5329175388441475
275,0.5506930334586801
278,0.7724012416155278
280,0.29518491032776756
281,0.2970482632446915
282,0.3159196319553459
283,0.8340420016491444
284,0.9550723562152137
286,0.864630144265914
287,0.9222698650555797
288,0.895206761492476
289,0.8398662094163176
290,0.4544437294731413
291,0.6626272658254443
294,0.5982522437879584
295,0.38216366406702507
297,0.6026892605718244
299,0.7425073379001945
305,0.7881914050002289
307,0.5623323242689858
308,0.8591197442430861
313,0.6672186662543808
314,0.6952596929214577
315,0.7955454430031771
316,0.9351324464660934
317,0.8391558753632193
319,0.6530296964939818
322,0.8410771817848458
323,0.8666422902494327
324,0.9005181604110182
326,0.9165098116169544
327,0.7348091115233973
329,0.9809489795918367
330,0.16472427689024358
331,0.4498711162786793
336,0.41877063714408436
337,0.4907939084724798
338,0.8266795506081224
340,0.9545145015484207
345,0.38277866577866543
347,0.8526559578683641
348,0.7805206539492263
350,0.9897001133786846
352,0.8242046485260774
356,0.9056179927966762
357,0.924250592407533
358,0.9141561219847124
359,0.7959862914862917
361,0.7437237562926406
363,0.4522784801566318
364,0.8285462513676793
368,0.8405706753563901
376,0.9708038181953228
378,0.6918279567426446
382,0.7571088338199004
384,0.543991994000397
385,0.9126892364171777
388,0.2108361087180053
389,0.943126262626263
391,0.6800970521541951
392,0.7137795618014113
395,0.8362870734111333
396,0.881515254586683
397,0.7522397436345328
399,0.7560571016285306
404,0.8989262879977168
407,0.38099142317739604
409,0.8991113372959292
410,0.8132944602083262
413,0.8161412676154786
414,0.595325190682334
416,0.6889290966969542
418,0.8005564892623712
419,0.7603417761043815
420,0.8336148771863059
422,0.9501249403438341
423,0.8010464337250055
427,0.690218298109331
429,0.988172902494331
430,0.5831892314035169
431,0.7621130489542002
432,0.6961079872508442
433,0.8930836425479285
