ID,TARGET
2,0.278544621840119
5,0.320777284577489
6,0.0295159677509218
7,0.2667835694924
9,0.00621043506078422
11,0.610677301883698
12,0.134301908761263
15,0.577539443969727
16,0.165230915099382
17,0.10852113224566
19,0.217282468900084
21,0.0513880060147494
22,0.116139194406569
24,0.0149703709222376
27,0.256063090786338
28,0.100705008488148
30,0.359364569187164
33,0.00133014377206564
35,0.0462636545486748
37,0.0842052261158824
38,0.191752851568162
40,0.581728048622608
41,0.383070070594549
44,0.135919389203191
46,0.230581492930651
47,0.0655677383951843
48,0.00575159884057939
50,0.00162325869314373
52,0.589207999408245
53,0.252612477503717
55,0.363711923062801
57,0.0148603100841865
58,0.110566133726388
59,0.293998047355562
62,0.329469152912498
63,0.0117833139747381
64,0.187175359837711
65,0.112534671239555
67,0.149487934671342
69,0.270092723295093
70,0.00119168648961931
71,0.0930068913847208
72,0.0771063712798059
73,0.0109962020989042
76,0.157441664338112
78,0.0306180739309639
79,0.11125151231885
81,0.0178380011045374
85,0.0127959785237908
86,0.00133014377206564
89,0.351925127729774
94,0.491697683334351
96,0.00133014377206564
97,0.0968462368659675
98,0.0092944909632206
99,0.286145840585232
100,0.631318628787994
103,0.53174854144454
104,0.10235283584334
108,0.056826432403177
110,0.00125530741875991
112,0.167582792565227
114,0.320993100292981
116,0.0703832568228245
117,0.0477322050742805
119,0.162147190812975
120,0.186855008080602
121,0.0063883498753421
123,0.0848576731793582
124,0.292054761350155
126,0.00279369884636253
128,0.118725647870451
129,0.33453649699688
133,0.221463397592306
138,0.190526684969664
147,0.344687022455037
149,0.207945072650909
158,0.00575159884057939
160,0.00365248964168131
164,0.210597641393542
167,0.318619583696127
168,0.249944227486849
174,0.0179328246042132
181,0.100296839810908
185,0.253197689801455
187,0.0589830492157489
189,0.076967499256134
190,0.405199646502733
194,0.0335898235067725
197,0.122279556691647
198,0.336089408844709
201,0.269093856327236
205,0.164546698406339
208,0.382698594927788
211,0.0490005547367036
216,0.491059175282717
219,0.267679033428431
223,0.0302848672028631
224,0.539459026306868
226,0.300155364200473
229,0.123914784584194
230,0.0665811974927783
237,0.0873479249700904
238,0.340937495827675
240,0.388288118094206
243,0.00866238648537546
245,0.555161839723587
246,0.597955167293549
247,0.0229077773634344
248,0.0503262325655669
249,0.00133014377206564
250,0.6306095713377
251,0.00341998314019293
