"ID","PredictedProb"
0,0.275577884666184
1,0.904146028610996
2,0.905191793971434
7,0.678251190283796
10,0.809567833455654
11,0.593337059402557
13,0.95956843219564
14,0.668056546809922
15,0.878513292378218
16,0.876732101487343
17,0.675598637102447
18,0.84585039638209
19,0.905958568801553
20,0.874704731732391
25,0.82454258281588
26,0.898277126743748
29,0.886312844069894
38,0.951351550014465
41,0.935453719730684
44,0.573404604948962
45,0.264108122205812
47,0.670330953499329
48,0.589618734292057
49,0.916381969323051
50,0.871373556711879
53,0.55014396333794
56,0.441383106076688
59,0.838682612522074
60,0.683786617781314
64,0.841727156253856
65,0.967970769253549
66,0.829474951392414
68,0.880124091004366
69,0.74274609182621
70,0.946478334092991
71,0.81029983564231
72,0.728009456756463
76,0.84819404205407
80,0.816278223014561
82,0.746825133095377
83,0.960176273073943
85,0.915120559851652
86,0.931257434590173
87,0.701564413899058
89,0.866651865453341
97,0.833438559036691
99,0.716832062906619
101,0.760045392687827
102,0.259411179397738
103,0.573132311365615
104,0.430280357837568
106,0.942923315497887
107,0.587900501914121
109,0.943627836499848
111,0.45167556118676
113,0.800524150876778
114,0.448988194250456
118,0.856575871943322
119,0.603008403494766
120,0.925893151239736
123,0.730524253327588
128,0.342020442044526
129,0.897740200462659
131,0.95533886960062
133,0.790532950672235
134,0.767183066084438
136,0.935879488662831
137,0.808040059425637
139,0.765353317396843
140,0.83285850348138
142,0.749202409459124
144,0.830609890353508
146,0.920163868403336
147,0.828524663893663
148,0.905141136879394
150,0.271218769446267
151,0.184737551447502
152,0.963668510926422
155,0.953762387181761
158,0.867605676579295
159,0.651596561241427
160,0.965365319353031
161,0.757488614874213
165,0.905227521532295
166,0.383198816161335
170,0.941290422784387
171,0.682187927959443
174,0.658336944195649
175,0.902479978287659
179,0.707477480706302
180,0.859503772845901
181,0.731521473129525
184,0.648245679365131
185,0.519766688956897
187,0.808476125549
188,0.715235563328285
190,0.758042983399311
191,0.656122188095984
192,0.581030525798191
193,0.86567727424587
196,0.859214788979576
197,0.637712371075585
198,0.718988319632185
205,0.0951602640118946
211,0.908027642820857
213,0.846930707675071
214,0.855279106113429
217,0.348246632864024
218,0.791688791178913
221,0.806280550903901
222,0.580944294513608
225,0.846062532422511
229,0.787121907439348
236,0.702024733036781
237,0.852408048885903
238,0.754582175030185
239,0.95573920427388
242,0.738614428416151
245,0.870617632523112
246,0.779085407228462
247,0.92400554758398
248,0.961507521247898
254,0.898689979466034
255,0.643325120566616
257,0.959720999726691
259,0.775263654574238
264,0.85995872439384
270,0.660946181654191
272,0.802022577806217
274,0.42161634023519
275,0.408666457158758
278,0.823434159237586
280,0.300779124382798
281,0.340883892148592
282,0.389437741598842
283,0.874509179231549
284,0.956672426979599
286,0.90515277183868
287,0.903923060729747
288,0.907774874347875
289,0.916590340988764
290,0.504028349298632
291,0.79632239040469
294,0.502511656391691
295,0.487708228468162
297,0.544493481662418
299,0.798334438219894
305,0.678646330632861
307,0.575710722896518
308,0.722891735912028
313,0.539762251695085
314,0.762702498336803
315,0.791022710221909
316,0.888559604973413
317,0.90708421367081
319,0.643295099507878
322,0.926435630998196
323,0.882907480767484
324,0.800295659079353
326,0.950381990774007
327,0.683823949025599
329,0.96976513574696
330,0.0756005000650563
331,0.496442410082169
336,0.547722865088496
337,0.484544229644351
338,0.837078745600066
340,0.951176696785837
345,0.431864574570431
347,0.882601639526501
348,0.807142065529913
350,0.968326924178279
352,0.789888556828292
356,0.9295319053188
357,0.925573836153458
358,0.915669840647411
359,0.788632993500281
361,0.782773553748612
363,0.296417247947089
364,0.771352689128309
368,0.828093425532194
376,0.948603710954293
378,0.752904794927509
382,0.836733977834024
384,0.579015473740714
385,0.948571403947354
388,0.287263826624276
389,0.914714552243976
391,0.831991752499977
392,0.619801063877658
395,0.786865227513142
396,0.881774389784557
397,0.807611225166072
399,0.797865541385679
404,0.965524652703361
407,0.399727451527702
409,0.814097874536824
410,0.809770836342052
413,0.500981123945014
414,0.566513126950057
416,0.771416436206971
418,0.755453537217806
419,0.874554842346497
420,0.906199647172374
422,0.946214181106574
423,0.745721971701038
427,0.688537779210236
429,0.965130799666112
430,0.619846386562773
431,0.782692645213341
432,0.657930672875519
433,0.924232301235424
434,0.0958596719061114
436,0.661934758235313
437,0.836955867418031
451,0.780457084970699
452,0.725837339375188
454,0.827756427147903
457,0.885811212917564
458,0.826308027845175
460,0.801040004385756
461,0.957194332584086
462,0.667257892417816
463,0.881092449725952
465,0.937008867270636
467,0.837960840531584
473,0.896200049978588
474,0.907848061557808
480,0.163686693364202
481,0.753251441696931
483,0.844576967599764
484,0.592916117559977
485,0.55063625379223
487,0.946353266624216
490,0.933568632976532
491,0.869909315012682
492,0.494430671567983
496,0.923033375940858
497,0.648372296576374
498,0.61372918784382
499,0.89961788472068
501,0.751403942089577
502,0.916931013284374
